,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Car_grouped,Rooms_grouped,zipcode,count,mean,std,min,max,median,mad
8836,Sunshine West,54 Hilma St,3,h,825000.0,S,Barry,15/10/2016,13.5,3020.0,3.0,1.0,0.0,792.0,,1969.0,Brimbank,-37.7913,144.80200000000005,Western Metropolitan,6763.0,0.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8837,Sunshine West,17 Fern St,3,h,480000.0,PI,Barry,16/04/2016,13.5,3020.0,3.0,1.0,2.0,696.0,148.0,1960.0,Brimbank,-37.7836,144.7988,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8838,Sunshine West,20 Norton St,3,h,544500.0,S,Melbourne,16/04/2016,13.5,3020.0,4.0,2.0,2.0,696.0,,1969.0,Brimbank,-37.7841,144.8052,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8839,Sunshine West,18 Raymond St,4,h,621000.0,S,Barry,16/07/2016,13.5,3020.0,3.0,1.0,1.0,700.0,130.0,1950.0,Brimbank,-37.7902,144.8102,Western Metropolitan,6763.0,1.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8840,Sunshine West,1 Joan St,3,h,575000.0,S,Douglas,17/09/2016,13.5,3020.0,3.0,1.0,2.0,686.0,,1969.0,Brimbank,-37.7901,144.8068,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8841,Sunshine West,60 Bardsley St,3,h,650000.0,SP,Prof.,18/03/2017,13.5,3020.0,3.0,1.0,3.0,612.0,,1970.0,Brimbank,-37.7916,144.82,Western Metropolitan,6763.0,3.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8842,Sunshine West,46 Dalton St,3,h,593000.0,S,Sweeney,18/03/2017,13.5,3020.0,3.0,1.0,1.0,534.0,,1969.0,Brimbank,-37.796,144.8108,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8843,Sunshine West,50 Killara St,3,h,690000.0,S,Burnham,18/03/2017,13.5,3020.0,3.0,1.0,0.0,540.0,121.0,1967.0,Brimbank,-37.789,144.8195,Western Metropolitan,6763.0,0.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8844,Sunshine West,68 Nicholson Pde,3,h,625000.0,S,Bells,18/03/2017,13.5,3020.0,3.0,1.0,2.0,650.0,,1969.0,Brimbank,-37.7968,144.8086,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8845,Sunshine West,11 Ridgeway Pde,3,h,660000.0,S,Douglas,18/03/2017,13.5,3020.0,3.0,1.0,4.0,700.0,,1969.0,Brimbank,-37.7845,144.8131,Western Metropolitan,6763.0,4.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8846,Sunshine West,5 Empress Ct,3,h,472500.0,SP,Biggin,18/06/2016,13.5,3020.0,3.0,1.0,1.0,586.0,,1969.0,Brimbank,-37.791,144.7925,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8847,Sunshine West,23 Glengala Rd,3,h,547500.0,S,Douglas,18/06/2016,13.5,3020.0,3.0,1.0,2.0,603.0,131.0,1950.0,Brimbank,-37.7891,144.82299999999995,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8848,Sunshine West,43 Joan St,3,h,590000.0,S,Sweeney,18/06/2016,13.5,3020.0,3.0,2.0,4.0,697.0,,1969.0,Brimbank,-37.7896,144.8018,Western Metropolitan,6763.0,4.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8849,Sunshine West,109A David Dr,1,h,280000.0,SP,Jas,19/11/2016,13.5,3020.0,1.0,1.0,2.0,0.0,45.0,2009.0,Brimbank,-37.7913,144.7889,Western Metropolitan,6763.0,2.0,1,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8850,Sunshine West,1 Emslie St,3,h,555000.0,S,Barry,22/08/2016,13.5,3020.0,3.0,1.0,1.0,836.0,106.0,1975.0,Brimbank,-37.8003,144.8097,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8851,Sunshine West,122 Glengala Rd,3,h,587000.0,S,Barry,22/08/2016,13.5,3020.0,3.0,1.0,1.0,694.0,,1969.0,Brimbank,-37.7892,144.8137,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8852,Sunshine West,7 Salvatore Ct,3,h,600000.0,PI,Bells,22/08/2016,13.5,3020.0,3.0,2.0,2.0,579.0,156.0,1999.0,Brimbank,-37.7968,144.7991,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8853,Sunshine West,8a Glengala Rd,3,h,622500.0,S,Douglas,24/09/2016,13.5,3020.0,3.0,1.0,1.0,534.0,131.0,1970.0,Brimbank,-37.7887,144.8231,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8854,Sunshine West,3/14 Smart St,2,u,350000.0,S,Bells,24/09/2016,13.5,3020.0,2.0,1.0,1.0,235.0,80.0,1990.0,Brimbank,-37.7847,144.8146,Western Metropolitan,6763.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8855,Sunshine West,4 Apollo Pl,4,h,657000.0,S,hockingstuart,25/02/2017,13.5,3020.0,4.0,2.0,4.0,651.0,178.0,1975.0,Brimbank,-37.7914,144.7918,Western Metropolitan,6763.0,4.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8856,Sunshine West,33 Mayne St,3,h,795000.0,S,Sweeney,25/02/2017,13.5,3020.0,3.0,1.0,2.0,739.0,,1969.0,Brimbank,-37.7921,144.8234,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8857,Sunshine West,34 Joan St,3,h,682000.0,S,Barry,26/07/2016,13.5,3020.0,3.0,1.0,1.0,694.0,155.0,1960.0,Brimbank,-37.7894,144.8027,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8858,Sunshine West,4 Day St,3,h,520000.0,S,Barry,27/06/2016,13.5,3020.0,3.0,1.0,2.0,691.0,170.0,1960.0,Brimbank,-37.7886,144.8138,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8859,Sunshine West,14 Killeen St,3,h,470000.0,S,Homes,27/06/2016,13.5,3020.0,3.0,1.0,1.0,591.0,103.0,1971.0,Brimbank,-37.7987,144.8196,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8860,Sunshine West,18 Norton St,3,h,586000.0,S,Barry,27/06/2016,13.5,3020.0,3.0,1.0,1.0,701.0,120.0,1960.0,Brimbank,-37.7843,144.8052,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8861,Sunshine West,1/40 Warmington Rd,3,h,305000.0,SP,Jellis,27/06/2016,13.5,3020.0,3.0,1.0,2.0,367.0,114.0,1970.0,Brimbank,-37.8018,144.8246,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8862,Sunshine West,22 Bambara Ct,4,h,705000.0,S,Douglas,27/11/2016,13.5,3020.0,4.0,2.0,4.0,759.0,198.0,1975.0,Brimbank,-37.7951,144.8213,Western Metropolitan,6763.0,4.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8863,Sunshine West,3 Corella Rd,3,h,486000.0,S,Barry,27/11/2016,13.5,3020.0,3.0,1.0,2.0,539.0,,1969.0,Brimbank,-37.7963,144.8046,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8864,Sunshine West,111 Hall St,4,h,645000.0,VB,Barry,27/11/2016,13.5,3020.0,4.0,2.0,3.0,616.0,215.0,1970.0,Brimbank,-37.7904,144.7999,Western Metropolitan,6763.0,3.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8865,Sunshine West,43 Talintyre Rd,3,h,530000.0,S,Barry,27/11/2016,13.5,3020.0,3.0,1.0,1.0,623.0,,1969.0,Brimbank,-37.8004,144.8138,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8866,Sunshine West,57 Warmington Rd,3,h,500000.0,SP,Barry,27/11/2016,13.5,3020.0,3.0,1.0,2.0,627.0,109.0,1970.0,Brimbank,-37.8023,144.8227,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8867,Sunshine West,2/42 Bardsley St,3,t,510000.0,SP,Barry,28/05/2016,13.5,3020.0,3.0,2.0,1.0,333.0,141.0,2012.0,Brimbank,-37.7912,144.8215,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8868,Sunshine West,41 Armstrong St,5,h,715000.0,S,Douglas,28/08/2016,13.5,3020.0,4.0,2.0,2.0,654.0,,1969.0,Brimbank,-37.7907,144.821,Western Metropolitan,6763.0,2.0,mas de 4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8869,Sunshine West,38a Mailey St,3,h,545000.0,S,Barry,28/08/2016,13.5,3020.0,3.0,1.0,2.0,512.0,,1969.0,Brimbank,-37.7913,144.8122,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8870,Sunshine West,25 The Avenue,3,h,750500.0,S,Jas,28/08/2016,13.5,3020.0,3.0,2.0,6.0,805.0,181.0,1995.0,Brimbank,-37.7966,144.7928,Western Metropolitan,6763.0,mas de 4,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8871,Sunshine West,49 Warmington Rd,3,h,451000.0,S,Douglas,30/07/2016,13.5,3020.0,3.0,1.0,6.0,655.0,146.0,1978.0,Brimbank,-37.8022,144.8235,Western Metropolitan,6763.0,mas de 4,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8872,Albion,7 Dalworth St,2,h,765000.0,SA,Barry,4/02/2016,13.9,3020.0,2.0,1.0,2.0,672.0,111.0,1958.0,Brimbank,-37.7812,144.8121,Western Metropolitan,2185.0,2.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8873,Albion,14 Delmont St,3,h,730000.0,S,hockingstuart,4/03/2017,13.9,3020.0,3.0,2.0,3.0,628.0,140.0,1960.0,Brimbank,-37.7801,144.8121,Western Metropolitan,2185.0,3.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8874,Albion,12 Wyalong St,2,h,730000.0,S,Bells,4/03/2017,13.9,3020.0,2.0,1.0,0.0,697.0,94.0,1970.0,Brimbank,-37.7778,144.81799999999996,Western Metropolitan,2185.0,0.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8875,Albion,29 Norwood St,3,h,593000.0,SP,Sweeney,4/06/2016,13.9,3020.0,3.0,2.0,2.0,605.0,102.0,1965.0,Brimbank,-37.7792,144.8117,Western Metropolitan,2185.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8876,Albion,25 Sydney St,4,h,816000.0,S,Bells,10/09/2016,13.9,3020.0,4.0,1.0,2.0,837.0,156.0,1930.0,Brimbank,-37.7825,144.8221,Western Metropolitan,2185.0,2.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8877,Albion,60 Sydney St,3,h,720000.0,S,Sweeney,10/12/2016,13.9,3020.0,3.0,1.0,1.0,706.0,,1969.0,Brimbank,-37.7801,144.8229,Western Metropolitan,2185.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8878,Albion,3/14 Ridley St,2,t,300000.0,PI,FN,11/02/2017,13.9,3020.0,2.0,1.0,1.0,74.0,,1970.0,Brimbank,-37.7836,144.8256,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8879,Albion,27 Burnewang St,2,h,670000.0,S,Barry,15/10/2016,13.9,3020.0,2.0,1.0,2.0,697.0,,1950.0,Brimbank,-37.7835,144.8176,Western Metropolitan,2185.0,2.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8880,Albion,13 Maylands St,3,h,685000.0,S,Barry,18/03/2017,13.9,3020.0,3.0,1.0,1.0,697.0,,1969.0,Brimbank,-37.7765,144.8175,Western Metropolitan,2185.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8881,Albion,12 Coolamon St,2,h,600000.0,SP,Barry,22/05/2016,13.9,3020.0,2.0,1.0,1.0,534.0,90.0,1950.0,Brimbank,-37.7795,144.8204,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8882,Albion,70 Forrest St,3,h,600000.0,VB,Sweeney,22/05/2016,13.9,3020.0,3.0,1.0,1.0,697.0,110.0,1928.0,Brimbank,-37.7842,144.8175,Western Metropolitan,2185.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8883,Albion,10/117 Anderson Rd,1,u,185000.0,S,hockingstuart,22/08/2016,13.9,3020.0,1.0,1.0,1.0,2347.0,43.0,1975.0,Brimbank,-37.7852,144.8272,Western Metropolitan,2185.0,1.0,1,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8884,Albion,25 Brisbane St,2,u,463000.0,S,Barry,24/09/2016,13.9,3020.0,3.0,1.0,1.0,199.0,,1969.0,Brimbank,-37.7761,144.8164,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8885,Albion,16/20 Talmage St,2,t,319000.0,SP,Barry,24/09/2016,13.9,3020.0,2.0,1.0,1.0,0.0,78.0,1970.0,Brimbank,-37.7796,144.8252,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8886,Albion,53 Adelaide St,4,h,660000.0,S,Douglas,25/02/2017,13.9,3020.0,4.0,1.0,1.0,697.0,,1969.0,Brimbank,-37.7795,144.8196,Western Metropolitan,2185.0,1.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8887,Albion,2/32 Forrest St,3,u,560000.0,S,Douglas,25/02/2017,13.9,3020.0,3.0,2.0,7.0,420.0,150.0,1970.0,Brimbank,-37.7848,144.8231,Western Metropolitan,2185.0,mas de 4,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8888,Albion,20 Hutchinson St,3,h,625000.0,SP,FN,25/02/2017,13.9,3020.0,3.0,1.0,0.0,695.0,,1969.0,Brimbank,-37.7808,144.8186,Western Metropolitan,2185.0,0.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8889,Albion,16 Selwyn St,3,h,791000.0,S,Bells,25/02/2017,13.9,3020.0,3.0,1.0,3.0,743.0,,1970.0,Brimbank,-37.7817,144.8159,Western Metropolitan,2185.0,3.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8890,Albion,28 Selwyn St,2,h,541000.0,S,Barry,27/06/2016,13.9,3020.0,2.0,1.0,1.0,497.0,,1969.0,Brimbank,-37.7806,144.8159,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8891,Albion,13 Gunnedah St,3,h,760000.0,S,Village,27/11/2016,13.9,3020.0,3.0,1.0,2.0,534.0,,1969.0,Brimbank,-37.7789,144.8209,Western Metropolitan,2185.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8892,Albion,48 Sydney St,3,h,840000.0,S,Barry,27/11/2016,13.9,3020.0,3.0,1.0,0.0,697.0,153.0,1920.0,Brimbank,-37.7809,144.8228,Western Metropolitan,2185.0,0.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8893,Albion,8/6 Ridley St,1,u,145000.0,PI,Biggin,28/05/2016,13.9,3020.0,2.0,1.0,1.0,36.0,,1969.0,Brimbank,-37.7833,144.8266,Western Metropolitan,2185.0,1.0,1,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8894,Albion,3 Barclay St,2,h,460000.0,S,Barry,30/07/2016,13.9,3020.0,2.0,1.0,2.0,463.0,85.0,1969.0,Brimbank,-37.7813,144.8234,Western Metropolitan,2185.0,2.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8895,Albion,5/25 Ridley St,2,u,190000.0,SP,Burnham,30/07/2016,13.9,3020.0,2.0,1.0,1.0,0.0,,1969.0,Brimbank,-37.7839,144.8239,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8896,Sunshine,54 Ardoyne St,3,h,940000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,2.0,2.0,572.0,190.0,1950.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8897,Sunshine,138 Devonshire Rd,4,h,726000.0,S,YPA,6/05/2017,12.6,3020.0,4.0,2.0,0.0,567.0,95.0,1950.0,Brimbank,-37.7866,144.8458,Western Metropolitan,3755.0,0.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8898,Sunshine,27 Parsons St,3,h,950000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,1.0,1.0,725.0,,1969.0,Brimbank,-37.7918,144.8419,Western Metropolitan,3755.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8899,Sunshine,14 Baker St,4,h,760000.0,S,Douglas,8/04/2017,12.6,3020.0,4.0,1.0,5.0,650.0,,1969.0,Brimbank,-37.7867,144.8437,Western Metropolitan,3755.0,mas de 4,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8900,Sunshine,2 Colin St,4,h,990000.0,S,FN,8/04/2017,12.6,3020.0,4.0,1.0,6.0,654.0,189.0,1950.0,Brimbank,-37.7803,144.8415,Western Metropolitan,3755.0,mas de 4,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8901,Sunshine,10 Dundalk St,3,h,651500.0,S,Barry,8/04/2017,12.6,3020.0,3.0,1.0,1.0,555.0,,1969.0,Brimbank,-37.7988,144.822,Western Metropolitan,3755.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8902,Sunshine,2 Islington St,4,h,970000.0,S,Douglas,22/04/2017,12.6,3020.0,4.0,1.0,4.0,615.0,,1969.0,Brimbank,-37.785,144.8383,Western Metropolitan,3755.0,4.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8903,Sunshine,3 Mellor St,3,h,841000.0,S,Douglas,22/04/2017,12.6,3020.0,3.0,1.0,2.0,557.0,,1960.0,Brimbank,-37.7811,144.8373,Western Metropolitan,3755.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8904,Sunshine,69 Duke St,3,h,710000.0,S,Village,29/04/2017,12.6,3020.0,3.0,1.0,0.0,483.0,93.84,1950.0,Brimbank,-37.7875,144.8456,Western Metropolitan,3755.0,0.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8905,Sunshine,73 Monash St,3,h,840000.0,PI,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,462.0,108.0,1930.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8906,Sunshine,115 Wright St,3,h,660000.0,S,Douglas,29/04/2017,12.6,3020.0,3.0,2.0,2.0,660.0,,1969.0,Brimbank,-37.7954,144.8246,Western Metropolitan,3755.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8907,Sunshine,10 Yewers St,3,h,692000.0,S,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,485.0,,1969.0,Brimbank,-37.7868,144.8428,Western Metropolitan,3755.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8908,Sunshine North,25 Lincoln St,3,h,830000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,608.0,,1969.0,Brimbank,-37.7743,144.8446,Western Metropolitan,4217.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8909,Sunshine North,19 Plymouth Cl,3,h,600000.0,S,Douglas,6/05/2017,13.3,3020.0,3.0,1.0,2.0,465.0,,1969.0,Brimbank,-37.7549,144.8304,Western Metropolitan,4217.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8910,Sunshine North,25 Downing St,3,h,718000.0,S,Douglas,13/05/2017,13.3,3020.0,3.0,1.0,2.0,551.0,,1969.0,Brimbank,-37.771,144.8389,Western Metropolitan,4217.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8911,Sunshine North,3 Belmore Rd,4,h,775000.0,S,Douglas,29/04/2017,13.3,3020.0,4.0,1.0,2.0,665.0,147.0,1980.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217.0,2.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8912,Sunshine North,90 McIntyre Rd,3,h,490000.0,PI,Douglas,29/04/2017,13.3,3020.0,3.0,1.0,1.0,546.0,145.0,1960.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8913,Sunshine West,32 Killara St,3,h,716000.0,S,Barry,6/05/2017,13.5,3020.0,3.0,1.0,1.0,534.0,120.0,1975.0,Brimbank,-37.7886,144.821,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8914,Sunshine West,7 Foxcroft Ct,3,h,511000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,2.0,2.0,519.0,,1969.0,Brimbank,-37.7997,144.7968,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8915,Sunshine West,1/10 Fremont Pde,4,h,515000.0,SP,Brad,8/04/2017,13.5,3020.0,4.0,2.0,2.0,332.0,159.0,2006.0,Brimbank,-37.7962,144.8064,Western Metropolitan,6763.0,2.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8916,Sunshine West,27 Warmington Rd,3,h,530000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,1.0,1.0,573.0,119.0,1970.0,Brimbank,-37.8017,144.8258,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8917,Sunshine West,91 Hilma St,4,h,685000.0,S,Bells,13/05/2017,13.5,3020.0,4.0,2.0,2.0,572.0,184.0,1967.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763.0,2.0,4,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8918,Sunshine West,13 Murray St,3,h,700000.0,PI,Douglas,22/04/2017,13.5,3020.0,3.0,1.0,2.0,701.0,,1969.0,Brimbank,-37.7889,144.8047,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8919,Sunshine West,133 David Dr,3,t,521000.0,S,Bells,29/04/2017,13.5,3020.0,3.0,3.0,2.0,134.0,124.45,2008.0,Brimbank,-37.79,144.7886,Western Metropolitan,6763.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8920,Sunshine West,100 Links St,3,h,571000.0,S,GL,29/04/2017,13.5,3020.0,3.0,1.0,1.0,757.0,100.0,1950.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763.0,1.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8921,Sunshine West,7 The Mews,3,h,710000.0,SP,S&L,29/04/2017,13.5,3020.0,3.0,1.0,4.0,990.0,,1969.0,Brimbank,-37.7928,144.8068,Western Metropolitan,6763.0,4.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8922,Albion,26 Wyalong St,3,h,800000.0,S,Bells,8/04/2017,13.9,3020.0,4.0,2.0,5.0,689.0,128.0,1951.0,Brimbank,-37.7776,144.8167,Western Metropolitan,2185.0,mas de 4,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8923,Albion,1/141 Anderson Rd,2,u,420000.0,S,Bells,13/05/2017,13.9,3020.0,2.0,1.0,1.0,192.0,88.0,1970.0,Brimbank,-37.7832,144.8275,Western Metropolitan,2185.0,1.0,2,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8924,Albion,76 Forrest St,3,h,700000.0,S,Douglas,13/05/2017,13.9,3020.0,3.0,1.0,2.0,697.0,,1969.0,Brimbank,-37.7841,144.8169,Western Metropolitan,2185.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8925,Albion,2/36 Selwyn St,3,u,580000.0,PI,Douglas,13/05/2017,13.9,3020.0,3.0,2.0,2.0,250.0,129.0,2013.0,Brimbank,-37.7798,144.8156,Western Metropolitan,2185.0,2.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8926,Albion,1/121 Anderson Rd,1,u,200000.0,VB,FN,20/05/2017,13.9,3020.0,1.0,1.0,1.0,1175.0,35.0,1970.0,Brimbank,-37.7849,144.8272,Western Metropolitan,2185.0,1.0,1,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
8927,Albion,67 Norwood St,3,h,621000.0,S,hockingstuart,20/05/2017,13.9,3020.0,3.0,1.0,3.0,547.0,140.0,1969.0,Brimbank,-37.7765,144.8123,Western Metropolitan,2185.0,3.0,3,3020.0,45,69.55555555555556,56.103619861967566,22,199,40.0,44.83456790123458
